csv_code,csv_name,csv_unit,idarticle,idunite,codearticle,stock_delete_clauses,inventaire_delete_clauses,log_delete_clauses,price_delete_clauses,zero_stock
23800284901,AILGE D OR TSIFERANA MAR P39,PAIRE,2781,3681,0070278100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0070278100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0070278100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0070278100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0070278100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0070278100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0070278100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0070278100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0070278100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0070278100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
24200241601,AIRPLANE - CHOCO,PACQUET,2355,3110,0080235500,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0080235500'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0080235500'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0080235500',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0080235500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0080235500' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0080235500' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0080235500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0080235500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0080235500' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
22800278701,ANGOLA BLEU GM,PAQUET,2719,3602,0120271900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0120271900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0120271900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0120271900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0120271900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0120271900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0120271900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0120271900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0120271900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0120271900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
22800278801,ANGOLA ROUGE GM,PAQUET,2720,3604,0120272000,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0120272000'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0120272000'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0120272000',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0120272000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0120272000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0120272000' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0120272000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0120272000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0120272000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
22800278901,ANGOLA VERT GM,PAQUET,2721,3606,0120272100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0120272100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0120272100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0120272100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0120272100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0120272100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0120272100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0120272100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0120272100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0120272100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21800194101,ASPIRATEUR VC - 79C,PIECE,1899,2552,0100189900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0100189900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0100189900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0100189900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0100189900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0100189900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0100189900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0100189900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0100189900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0100189900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21900443701,BAGUETTE BASIQUE ELECTRIQUE SARAH V,PAQUET,4296,5950,0130429600,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0130429600'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0130429600'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0130429600',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0130429600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0130429600' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0130429600' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0130429600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0130429600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0130429600' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21900431001,BAGUETTE BASIQUE Noir SARAH V,PACQUET,4181,5734,0130418100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0130418100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0130418100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0130418100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0130418100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0130418100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0130418100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0130418100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0130418100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0130418100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21900429901,BAGUETTE BASIQUE VERT SARAH V,PACQUET,4171,5724,0130417100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0130417100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0130417100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0130417100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0130417100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0130417100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0130417100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0130417100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0130417100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0130417100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21900450101,BAGUETTE SAFINOX SARAH V,PACQUET,4357,6049,0130435700,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0130435700'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0130435700'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0130435700',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0130435700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0130435700' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0130435700' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0130435700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0130435700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0130435700' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21900431101,BAGUETTE SAF-PRO BLEU SARAH,PACQUET,4182,5735,0130418200,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0130418200'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0130418200'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0130418200',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0130418200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0130418200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0130418200' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0130418200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0130418200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0130418200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',DELETE FROM tb_prix WHERE idarticle=4182 AND idunite=5735 AND prix=0,TRUE
24700233201,BAJAJ RE,PIECE,2271,3015,0160227100,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0160227100'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0160227100'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0160227100',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0160227100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0160227100' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0160227100' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0160227100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0160227100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0160227100' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
19200419401,BALAIRA VARY VAO,SAC,4069,5539,0170406900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0170406900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0170406900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0170406900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0170406900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0170406900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0170406900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0170406900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0170406900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0170406900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
5182,BALAIRE TSARAMASO MENA,SAC,1628,2152,0170162800,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0170162800'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0170162800'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0170162800',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0170162800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0170162800' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0170162800' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0170162800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0170162800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0170162800' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
21800313701,BALANCE ELECTRONIQUE 60 KG EN PCS,PIECE,3059,4005,0100305900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0100305900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0100305900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0100305900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0100305900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0100305900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0100305900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0100305900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0100305900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0100305900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23500352801,BALLE BABY 2 OLGA A42,BALLE,3439,4505,0190343900,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0190343900'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0190343900'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0190343900',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0190343900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0190343900' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0190343900' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0190343900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0190343900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0190343900' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
15600295501,BALLE BABY MASOANDRO,BALLE,2882,3812,0030288200,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0030288200'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0030288200'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0030288200',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0030288200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0030288200' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0030288200' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0030288200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0030288200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0030288200' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23500210601,BALLE BABY P ROUGE,BALLE,2060,2763,0190206000,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0190206000'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0190206000'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0190206000',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0190206000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0190206000' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0190206000' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0190206000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0190206000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0190206000' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
23500278201,BALLE BABY SONO,BALLE,2714,3597,0190271400,DELETE FROM tb_stock WHERE idmag=1 AND codearticle='0190271400'; DELETE FROM tb_stock WHERE idmag=2 AND codearticle='0190271400'; DELETE FROM tb_stock WHERE idmag=3 AND codearticle='0190271400',DELETE FROM tb_inventaire WHERE idmag=1 AND codearticle='0190271400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=2 AND codearticle='0190271400' AND qtinventaire=0; DELETE FROM tb_inventaire WHERE idmag=3 AND codearticle='0190271400' AND qtinventaire=0,DELETE FROM tb_log_stock WHERE idmag=1 AND codearticle='0190271400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=2 AND codearticle='0190271400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ'; DELETE FROM tb_log_stock WHERE idmag=3 AND codearticle='0190271400' AND ancien_stock=0 AND nouveau_stock=0 AND type_action='Entrée en stock par inventaire de départ',,TRUE
